epoch,capsnet_accuracy,capsnet_loss,decoder_loss,loss,val_capsnet_accuracy,val_capsnet_loss,val_decoder_loss,val_loss
0,0.08145000040531158,0.8050130009651184,0.06800627708435059,0.8316747546195984,0.296999990940094,0.5138813257217407,0.0681750476360321,0.5406061410903931
1,0.789900004863739,0.1905750036239624,0.0512884259223938,0.2106800526380539,0.9431999921798706,0.08435885608196259,0.053437504917383194,0.10530637204647064
